ID,Administrative Level
20338,Capital
20339,Capital
20340,Capital
20341,Capital
20342,Capital
20343,Capital
20344,Capital
20345,Capital
20346,Capital
20347,Capital
20348,Capital
20349,Capital
20350,Capital
20351,Capital
20352,Capital
20353,Capital
20354,Capital
20355,Capital
20356,Capital
20357,Capital
20358,Capital
20359,Capital
20360,Capital
20361,Capital
20362,Capital
20363,Capital
20364,Capital
20365,Capital
20366,Capital
20367,Capital
20368,Capital
20369,Capital
20370,Capital
20371,Capital
20372,Capital
20373,Capital
20374,Capital
20375,Capital
20376,Capital
20377,Capital
20378,Capital
20379,Capital
20380,Capital
20381,Capital
20382,Capital
20383,Capital
20384,Capital
20385,Capital
20386,Capital
20387,Capital
20388,Capital
20389,Capital
20390,Capital
20391,Capital
20392,Capital
20393,Capital
20394,Capital
20395,Capital
20396,Capital
20397,Capital
20398,Capital
20399,Capital
20400,Capital
20401,Capital
20402,Capital
20403,Capital
20404,Capital
20405,Capital
20406,Capital
20407,Capital
20408,Capital
20409,Capital
20410,Capital
20411,Capital
20412,Capital
20413,Capital
20414,Capital
20415,Capital
20416,Capital
20417,Capital
20418,Capital
20419,Capital
20420,Capital
20421,Capital
20422,Capital
20423,Capital
20424,Capital
20425,Capital
20426,Capital
20427,Capital
20428,Capital
20429,Capital
20430,Capital
20431,Capital
20432,Capital
20433,Capital
20434,Capital
20435,Capital
20436,Capital
20437,Capital
20438,Capital
20439,Capital
20440,Capital
20441,Capital
20442,Capital
20443,Capital
20444,Capital
20445,Capital
20446,Capital
20447,Capital
20448,Capital
20449,Capital
20450,Capital
20451,Capital
20452,Capital
20453,Capital
20454,Capital
20455,Capital
20456,Capital
20457,Capital
20458,Capital
20459,Capital
20460,Capital
20461,Capital
20462,Capital
20463,Capital
20464,Capital
20465,Capital
20466,Capital
20467,Capital
20468,Capital
20469,Capital
20470,Capital
20471,Capital
20472,Capital
20473,Capital
20474,Capital
20475,Capital
20476,Capital
20477,Capital
20478,Capital
20479,Capital
20480,Capital
20481,Capital
20482,Capital
20483,Capital
20484,Capital
20485,Capital
20486,Capital
20487,Capital
20488,Capital
20489,Capital
20490,Capital
20491,Capital
20492,Capital
20493,Capital
20494,Capital
20495,Capital
20496,Capital
20497,Capital
20498,Capital
20499,Capital
20500,Capital
20501,Capital
20502,Capital
20503,Capital
20504,Capital
20505,Capital
20506,Capital
20507,Capital
20508,Capital
20509,Capital
20510,Capital
20511,Capital
20512,Capital
20513,Capital
20514,Capital
20515,Capital
20516,Capital
20517,Capital
20518,Capital
20519,Capital
20520,Capital
20521,Capital
20522,Capital
20523,Capital
20524,Capital
20525,Capital
20526,Capital
20527,Capital
20528,Capital
20529,Capital
20530,Capital
20531,Capital
20532,Capital
20533,Capital
20534,Capital
20535,Capital
20536,Capital
20537,Capital
20538,Capital
20539,Capital
20540,Capital
20541,Capital
20542,Capital
20543,Capital
20544,Capital
20545,Capital
20546,Capital
20547,Capital
20548,Capital
20549,Capital
20550,Capital
20551,Capital
20552,Capital
20553,Capital
20554,Capital
20555,Capital
20556,Capital
20557,Capital
20558,Capital
20559,Capital
20560,Capital
20561,Capital
20562,Capital
20563,Capital
20564,Capital
20565,Capital
20566,County
20567,County
20568,County
20569,County
20570,County
20571,County
20572,County
20573,County
20574,County
20575,County
20576,County
20577,County
20578,County
20579,County
20580,County
20581,County
20582,County
20583,County
20584,County
20585,County
20586,County
20587,County
20588,County
20589,County
20590,County
20591,County
20592,County
20593,County
20594,County
20595,County
20596,County
20597,County
20598,County
20599,County
20600,County
20601,County
20602,County
20603,County
20604,County
20605,County
20606,County
20607,County
20608,County
20609,County
20610,County
20611,County
20612,County
20613,County
20614,County
20615,County
20616,County
20617,County
20618,County
20619,County
20620,County
20621,County
20622,County
20623,County
20624,County
20625,County
20626,County
20627,County
20628,County
20629,County
20630,County
20631,County
20632,County
20633,County
20634,County
20635,County
20636,County
20637,County
20638,County
20639,County
20640,County
20641,County
20642,County
20643,County
20644,County
20645,County
20646,County
20647,County
20648,County
20649,County
20650,County
20651,County
20652,County
20653,County
20654,County
20655,County
20656,County
20657,County
20658,County
20659,County
20660,County
20661,County
20662,County
20663,County
20664,County
20665,County
20666,County
20667,County
20668,County
20669,County
20670,County
20671,County
20672,County
20673,County
20674,County
20675,County
20676,County
20677,County
20678,County
20679,County
20680,County
20681,County
20682,County
20683,County
20684,County
20685,County
20686,County
20687,County
20688,County
20689,County
20690,County
20691,County
20692,County
20693,County
20694,County
20695,County
20696,County
20697,County
20698,County
20699,County
20700,County
20701,County
20702,County
20703,County
20704,County
20705,County
20706,County
20707,County
20708,County
20709,County
20710,County
20711,County
20712,County
20713,County
20714,County
20715,County
20716,County
20717,County
20718,County
20719,County
20720,County
20721,County
20722,County
20723,County
20724,County
20725,County
20726,County
20727,County
20728,County
20729,County
20730,County
20731,County
20732,County
20733,County
20734,County
20735,County
20736,County
20737,County
20738,County
20739,County
20740,County
20741,County
20742,County
20743,County
20744,County
20745,County
20746,County
20747,County
20748,County
20749,County
20750,County
20751,County
20752,County
20753,County
20754,County
20755,County
20756,County
20757,County
20758,County
20759,County
20760,County
20761,County
20762,County
20763,County
20764,County
20765,County
20766,County
20767,County
20768,County
20769,County
20770,County
20771,County
20772,County
20773,County
20774,County
20775,County
20776,County
20777,County
20778,County
20779,County
20780,County
20781,County
20782,County
20783,County
20784,County
20785,County
20786,County
20787,County
20788,County
20789,County
20790,County
20791,County
20792,County
20793,County
20794,County
20795,County
20796,County
20797,County
20798,County
20799,County
20800,County
20801,County
20802,County
20803,County
20804,County
20805,County
20806,County
20807,County
20808,County
20809,County
20810,County
20811,County
20812,County
20813,County
20814,County
20815,County
20816,County
20817,County
20818,County
20819,County
20820,County
20821,County
20822,County
20823,County
20824,County
20825,County
20826,County
20827,County
20828,County
20829,County
20830,County
20831,County
20832,County
20833,County
20834,County
20835,County
20836,County
20837,County
20838,County
20839,County
20840,County
20841,County
20842,County
20843,County
20844,County
20845,City
20846,City
20847,City
20848,City
20849,City
20850,City
20851,City
20852,City
20853,City
20854,City
20855,City
20856,City
20857,City
20858,City
20859,City
20860,City
20861,City
20862,City
20863,City
20864,City
20865,City
20866,City
20867,City
20868,City
20869,City
20870,City
20871,City
20872,City
20873,City
20874,City
20875,City
20876,City
20877,City
20878,City
20879,City
20880,City
20881,City
20882,City
20883,City
20884,City
20885,City
20886,City
20887,City
20888,City
20889,City
20890,City
20891,City
20892,City
20893,City
20894,City
20895,City
20896,City
20897,City
20898,City
20899,City
20900,City
20901,City
20902,City
20903,City
20904,City
20905,City
20906,City
20907,City
20908,City
20909,City
20910,City
20911,City
20912,City
20913,City
20914,City
20915,City
20916,City
20917,City
20918,City
20919,City
20920,City
20921,City
20922,City
20923,City
20924,City
20925,City
20926,City
20927,City
20928,City
20929,City
20930,City
20931,City
20932,City
20933,City
20934,City
20935,City
20936,City
20937,City
20938,City
20939,City
20940,City
20941,City
20942,City
20943,City
20944,City
20945,City
20946,City
20947,City
20948,City
20949,City
20950,City
20951,City
20952,City
20953,City
20954,City
20955,City
20956,City
20957,City
20958,City
20959,City
20960,City
20961,City
20962,City
20963,City
20964,City
20965,City
20966,City
20967,City
20968,City
20969,City
20970,City
20971,City
20972,City
20973,City
20974,City
20975,City
20976,City
20977,City
20978,City
20979,City
20980,City
20981,City
20982,City
20983,City
20984,City
20985,City
20986,City
20987,City
20988,City
20989,City
20990,City
20991,City
20992,City
20993,City
20994,City
20995,City
20996,City
20997,City
20998,City
20999,City
21000,City
21001,City
21002,City
21003,City
21004,City
21005,City
21006,City
21007,City
21008,City
21009,City
21010,City
21011,City
21012,City
21013,City
21014,City
21015,City
21016,City
21017,City
21018,City
21019,City
21020,City
21021,City
21022,City
21023,City
21024,City
21025,City
21026,City
21027,City
21028,City
21029,City
21030,City
21031,City
21032,City
21033,City
21034,City
21035,City
21036,City
21037,City
21038,City
21039,City
21040,City
21041,City
21042,City
21043,City
21044,City
21045,City
21046,City
21047,City
21048,City
21049,City
21050,City
21051,City
21052,City
21053,City
21054,City
21055,City
21056,City
21057,City
21058,City
21059,City
21060,City
21061,City
21062,City
21063,City
21064,City
21065,City
21066,City
21067,City
21068,City
21069,City
21070,City
21071,City
21072,City
21073,City
21074,City
21075,City
21076,City
21077,City
21078,City
21079,City
21080,City
21081,City
21082,City
21083,City
21084,City
21085,City
21086,City
21087,City
21088,City
21089,City
21090,City
21091,City
21092,City
21093,City
21094,City
21095,City
21096,City
21097,City
21098,City
21099,City
21100,City
21101,City
21102,City
21103,City
21104,City
21105,City
21106,City
21107,City
21108,City
21109,City
21110,City
21111,City
21112,City
21113,City
21114,City
21115,City
21116,City
21117,City
21118,City
21119,City
21120,City
21121,City
21122,City
21123,City
21124,City
21125,City
21126,City
21127,City
21128,City
21129,City
21130,City
21131,City
21132,City
21133,City
21134,City
21135,City
21136,City
21137,City
21138,City
21139,City
21140,City
21141,City
21142,City
21143,City
21144,City
21145,City
21146,City
21147,City
21148,City
21149,City
21150,City
21151,City
21152,City
21153,City
21154,City
21155,City
21156,City
21157,City
21158,City
21159,City
21160,City
21161,City
21162,City
21163,City
21164,City
21165,City
21166,City
21167,City
21168,City
21169,City
21170,City
21171,City
21172,City
21173,City
21174,City
21175,City
21176,City
21177,City
21178,City
21179,City
21180,City
21181,City
21182,City
21183,City
21184,City
21185,City
21186,City
21187,City
21188,City
21189,City
21190,City
21191,City
21192,City
21193,City
21194,City
21195,City
21196,City
21197,City
21198,City
21199,City
21200,City
21201,City
21202,City
21203,City
21204,City
21205,City
21206,City
21207,City
21208,City
21209,City
21210,City
21211,City
21212,City
21213,City
21214,City
21215,City
21216,City
21217,City
21218,City
21219,City
21220,City
21221,City
21222,City
21223,City
21224,City
21225,City
21226,City
21227,City
21228,City
21229,City
21230,City
21231,City
21232,City
21233,City
21234,City
21235,City
21236,City
21237,City
21238,City
21239,City
21240,City
21241,City
21242,City
21243,City
21244,City
21245,City
21246,City
21247,City
21248,City
21249,City
21250,City
21251,City
21252,City
21253,City
21254,City
21255,City
21256,City
21257,City
21258,City
21259,City
21260,City
21261,City
21262,City
21263,City
21264,City
21265,City
21266,City
21267,City
21268,City
21269,City
21270,City
21271,City
21272,City
21273,City
21274,City
21275,City
21276,City
21277,City
21278,City
21279,City
21280,City
21281,City
21282,City
21283,City
21284,City
21285,City
21286,City
21287,City
21288,City
21289,City
21290,City
21291,City
21292,City
21293,City
21294,City
21295,City
21296,City
21297,City
21298,City
21299,City
21300,City
21301,City
21302,City
21303,City
21304,City
21305,City
21306,City
21307,City
21308,City
21309,City
21310,City
21311,City
21312,City
21313,City
21314,City
21315,City
21316,City
21317,City
21318,City
21319,City
21320,City
21321,City
21322,City
21323,City
21324,City
21325,City
21326,City
21327,City
21328,City
21329,City
21330,City
21331,City
21332,City
21333,City
21334,City
21335,City
21336,City
21337,City
21338,City
21339,City
21340,City
21341,City
21342,City
21343,City
21344,City
21345,City
21346,City
21347,City
21348,City
21349,City
21350,City
21351,City
21352,City
21353,City
21354,City
21355,City
21356,City
21357,City
21358,City
21359,City
21360,City
21361,City
21362,City
21363,City
21364,City
21365,City
21366,City
21367,City
21368,City
21369,City
21370,City
21371,City
21372,City
21373,City
21374,City
21375,City
21376,City
21377,City
21378,City
21379,City
21380,City
21381,City
21382,City
21383,City
21384,City
21385,City
21386,City
21387,City
21388,City
21389,City
21390,City
21391,City
21392,City
21393,City
21394,City
21395,City
21396,City
21397,City
21398,City
21399,City
21400,City
21401,City
21402,City
21403,City
21404,City
21405,City
21406,City
21407,City
21408,City
21409,City
21410,City
21411,City
21412,City
21413,City
21414,City
21415,City
21416,City
21417,City
21418,City
21419,City
21420,City
21421,City
21422,City
21423,City
21424,City
21425,City
21426,City
21427,City
